# all.topics.primary.relevance.judgements.final.tsv.txt
# This file contains all of the maximum-length span primary relevance judgments for the
# TREC 2007 Genomics track.
# Each line represents the relevance of judgment on one topic for one maximum-length span.
# Fields are tab-delimited in the following order:
# TOPIC	PMID	OFFSET	LENGTH	RELEVANCE
#
220	9160695	14475	703	NOT_RELEVANT
220	9160695	23731	772	NOT_RELEVANT
220	9160695	39545	1249	NOT_RELEVANT
220	9160695	40817	1114	NOT_RELEVANT
220	9160695	43672	1642	NOT_RELEVANT
220	9160695	47482	825	NOT_RELEVANT
220	9178749	67180	634	NOT_RELEVANT
220	9182526	6865	1103	NOT_RELEVANT
220	9182576	66454	4290	NOT_RELEVANT
220	9202004	45865	2108	NOT_RELEVANT
220	9211864	50510	204	NOT_RELEVANT
220	9214382	72619	984	NOT_RELEVANT
220	9226149	164532	406	NOT_RELEVANT
220	9231795	54763	2669	NOT_RELEVANT
220	9235920	5775	1241	NOT_RELEVANT
220	9235966	7453	2069	NOT_RELEVANT
220	9252393	7188	1952	NOT_RELEVANT
220	9252393	75643	17614	NOT_RELEVANT
220	9254710	43379	211	NOT_RELEVANT
220	9261171	4806	2042	NOT_RELEVANT
220	9300656	88728	260	NOT_RELEVANT
220	9348277	72187	2075	NOT_RELEVANT
220	9354651	29042	1470	NOT_RELEVANT
220	9361026	30381	2391	NOT_RELEVANT
220	9374741	14166	1812	NOT_RELEVANT
220	9374833	41644	758	NOT_RELEVANT
220	9376587	5981	1733	NOT_RELEVANT
220	9389712	44135	2089	NOT_RELEVANT
220	9421523	0	868	NOT_RELEVANT
220	9422760	58984	2767	NOT_RELEVANT
220	9427705	90197	1755	NOT_RELEVANT
220	9430728	46419	2237	NOT_RELEVANT
220	9432977	50933	1055	NOT_RELEVANT
220	9435570	2513	1418	NOT_RELEVANT
220	9446638	2065	1183	NOT_RELEVANT
220	9449648	40248	767	NOT_RELEVANT
220	9452440	6450	1202	NOT_RELEVANT
220	9452440	57766	1641	NOT_RELEVANT
220	9461474	55218	349	NOT_RELEVANT
220	9461563	47697	2082	NOT_RELEVANT
220	9461580	2156	1769	NOT_RELEVANT
220	9461580	26692	1249	NOT_RELEVANT
220	9478983	10387	4270	NOT_RELEVANT
220	9486184	53611	1692	NOT_RELEVANT
220	9488698	56698	1120	NOT_RELEVANT
220	9497332	6542	766	NOT_RELEVANT
220	9500785	8768	2782	NOT_RELEVANT
220	9516136	5568	1596	NOT_RELEVANT
220	9516147	48714	1615	NOT_RELEVANT
220	9516447	0	741	NOT_RELEVANT
220	9516447	79456	1680	NOT_RELEVANT
220	9518476	821	867	NOT_RELEVANT
220	9518491	2084	650	NOT_RELEVANT
220	9525879	70298	2696	NOT_RELEVANT
220	9528944	7791	2212	NOT_RELEVANT
220	9528997	39316	393	NOT_RELEVANT
220	9529319	0	180	NOT_RELEVANT
220	9535911	39199	1384	NOT_RELEVANT
220	9545274	7312	3571	NOT_RELEVANT
220	9547268	44415	825	NOT_RELEVANT
220	9553052	5978	1288	NOT_RELEVANT
220	9558374	59475	1460	NOT_RELEVANT
220	9558376	80790	3699	NOT_RELEVANT
220	9592167	41997	870	NOT_RELEVANT
220	9612226	55695	1655	NOT_RELEVANT
220	9624187	40918	1095	NOT_RELEVANT
220	9668077	5218	2622	NOT_RELEVANT
220	9668106	60297	2079	NOT_RELEVANT
220	9671810	2674	974	NOT_RELEVANT
220	9685417	57135	1936	NOT_RELEVANT
220	9685417	61970	1271	NOT_RELEVANT
220	9694731	66423	3554	NOT_RELEVANT
220	9694859	6855	1576	NOT_RELEVANT
220	9694859	86250	943	NOT_RELEVANT
220	9696685	8605	1822	NOT_RELEVANT
220	9696685	62162	2540	NOT_RELEVANT
220	9705360	62154	31164	NOT_RELEVANT
220	9724043	64704	3960	NOT_RELEVANT
220	9730888	80744	1347	NOT_RELEVANT
220	9730896	6572	4216	NOT_RELEVANT
220	9742068	67662	280	NOT_RELEVANT
220	9753735	4876	920	NOT_RELEVANT
220	9763557	48723	1199	NOT_RELEVANT
220	9811942	12312	24108	NOT_RELEVANT
220	9811943	11263	434	NOT_RELEVANT
220	9838004	34225	1017	NOT_RELEVANT
220	9841912	29452	1566	NOT_RELEVANT
220	9843726	72046	1684	NOT_RELEVANT
220	9847219	1140	1213	NOT_RELEVANT
220	9858517	38335	1891	NOT_RELEVANT
220	9867856	5786	1916	NOT_RELEVANT
220	9887004	80165	1580	NOT_RELEVANT
220	9890946	7332	577	NOT_RELEVANT
220	9915844	45747	1749	NOT_RELEVANT
220	9920863	4331	2538	NOT_RELEVANT
220	9920897	74115	1174	NOT_RELEVANT
220	9920917	41605	1229	NOT_RELEVANT
220	9920941	45698	2884	NOT_RELEVANT
220	9927736	54211	286	NOT_RELEVANT
220	9933650	5273	1076	NOT_RELEVANT
220	9949164	74290	2751	NOT_RELEVANT
220	9988771	4776	835	NOT_RELEVANT
220	10037723	4472	2077	NOT_RELEVANT
220	10037732	43651	3975	NOT_RELEVANT
220	10068664	4147	3070	NOT_RELEVANT
220	10070056	46233	1299	NOT_RELEVANT
220	10085083	11156	898	NOT_RELEVANT
220	10196210	91046	1038	NOT_RELEVANT
220	10206993	0	533	NOT_RELEVANT
220	10207004	6542	2182	NOT_RELEVANT
220	10207004	40180	2211	NOT_RELEVANT
220	10207004	43778	1878	NOT_RELEVANT
220	10224053	53257	789	NOT_RELEVANT
220	10224060	5898	2473	NOT_RELEVANT
220	10318812	7864	2800	NOT_RELEVANT
220	10325420	42010	480	NOT_RELEVANT
220	10329655	40875	1822	NOT_RELEVANT
220	10336483	36943	3073	NOT_RELEVANT
220	10347150	9526	1331	NOT_RELEVANT
220	10347150	37132	1351	NOT_RELEVANT
220	10347150	91302	1409	NOT_RELEVANT
220	10352015	4685	1888	NOT_RELEVANT
220	10361102	29451	1036	NOT_RELEVANT
220	10364201	5245	1106	NOT_RELEVANT
220	10421783	4117	2655	NOT_RELEVANT
220	10454592	36624	521	NOT_RELEVANT
220	10454619	1917	638	NOT_RELEVANT
220	10454619	6652	332	NOT_RELEVANT
220	10454619	42696	1892	NOT_RELEVANT
220	10469608	85761	1769	NOT_RELEVANT
220	10499536	59365	880	NOT_RELEVANT
220	10499924	90920	2716	NOT_RELEVANT
220	10516219	5079	698	NOT_RELEVANT
220	10528648	6950	1712	NOT_RELEVANT
220	10536041	41879	480	NOT_RELEVANT
220	10552958	59344	1262	NOT_RELEVANT
220	10564110	61343	804	NOT_RELEVANT
220	10570224	41334	1355	NOT_RELEVANT
220	10572192	58139	317	NOT_RELEVANT
220	10592249	17436	1645	NOT_RELEVANT
220	10607693	6699	1192	NOT_RELEVANT
220	10614617	932	3009	NOT_RELEVANT
220	10617595	5451	3939	NOT_RELEVANT
220	10625682	6720	3155	NOT_RELEVANT
220	10625682	58600	1014	NOT_RELEVANT
220	10629008	3618	1857	NOT_RELEVANT
220	10644694	71517	2192	NOT_RELEVANT
220	10644696	7617	847	NOT_RELEVANT
220	10652320	74555	1304	NOT_RELEVANT
220	10652357	75448	8848	NOT_RELEVANT
220	10655320	26983	1463	NOT_RELEVANT
220	10660574	65854	1073	NOT_RELEVANT
220	10666189	18772	1014	NOT_RELEVANT
220	10666216	6873	1956	NOT_RELEVANT
220	10671539	8137	1702	NOT_RELEVANT
220	10681495	6316	857	NOT_RELEVANT
220	10684927	43845	2058	NOT_RELEVANT
220	10688807	92340	422	NOT_RELEVANT
220	10688861	38391	1073	NOT_RELEVANT
220	10688861	50277	1894	NOT_RELEVANT
220	10688861	86336	891	NOT_RELEVANT
220	10688861	102978	1906	NOT_RELEVANT
220	10688861	115900	1481	NOT_RELEVANT
220	10688861	143863	64000	NOT_RELEVANT
220	10688865	14242	729	NOT_RELEVANT
220	10688872	480	3602	NOT_RELEVANT
220	10698164	52953	3704	NOT_RELEVANT
220	10702254	9039	2845	NOT_RELEVANT
220	10702254	57309	2617	NOT_RELEVANT
220	10702254	87334	2866	NOT_RELEVANT
220	10713054	5134	1385	NOT_RELEVANT
220	10713054	94299	1717	NOT_RELEVANT
220	10713151	8518	3923	NOT_RELEVANT
220	10722677	7690	1816	NOT_RELEVANT
220	10727463	10672	2146	NOT_RELEVANT
220	10733488	5898	2104	NOT_RELEVANT
220	10744656	47947	4835	NOT_RELEVANT
220	10744748	46419	4015	NOT_RELEVANT
220	10747955	84239	1826	NOT_RELEVANT
220	10748008	83464	4437	NOT_RELEVANT
220	10748157	19661	3137	NOT_RELEVANT
220	10749981	49636	1550	NOT_RELEVANT
220	10753933	53878	1746	NOT_RELEVANT
220	10753968	40818	2873	NOT_RELEVANT
220	10758137	100119	2208	NOT_RELEVANT
220	10777561	66737	1512	NOT_RELEVANT
220	10777610	62546	1857	NOT_RELEVANT
220	10779435	7464	1191	NOT_RELEVANT
220	10781616	51821	1650	NOT_RELEVANT
220	10784618	3350	2757	NOT_RELEVANT
220	10788536	5085	1055	NOT_RELEVANT
220	10799529	8974	998	NOT_RELEVANT
220	10799544	0	742	NOT_RELEVANT
220	10801802	61873	315	NOT_RELEVANT
220	10810160	6828	588	NOT_RELEVANT
220	10811641	53799	1235	NOT_RELEVANT
220	10811873	35070	1947	NOT_RELEVANT
220	10814674	8093	4125	NOT_RELEVANT
220	10821837	9165	2462	NOT_RELEVANT
220	10827089	55484	1451	NOT_RELEVANT
220	10828009	25929	1505	NOT_RELEVANT
220	10829026	62496	1417	NOT_RELEVANT
220	10830309	60821	829	NOT_RELEVANT
220	10847589	51469	2077	NOT_RELEVANT
220	10851236	60987	1865	NOT_RELEVANT
220	10859139	3372	4051	NOT_RELEVANT
220	10859298	24378	1071	NOT_RELEVANT
220	10867009	0	546	NOT_RELEVANT
220	10871340	53506	693	NOT_RELEVANT
220	10871653	37944	1442	NOT_RELEVANT
220	10887123	6662	778	NOT_RELEVANT
220	10888707	1025	1633	NOT_RELEVANT
220	10888707	2661	295	NOT_RELEVANT
220	10888707	2959	798	NOT_RELEVANT
220	10888707	44882	960	NOT_RELEVANT
220	10893231	89929	697	NOT_RELEVANT
220	10893256	10574	1634	NOT_RELEVANT
220	10893256	119183	402	NOT_RELEVANT
220	10898739	35937	2456	NOT_RELEVANT
220	10900025	65027	2555	NOT_RELEVANT
220	10903325	10093	1926	NOT_RELEVANT
220	10910961	56112	1676	NOT_RELEVANT
220	10931847	75716	2155	NOT_RELEVANT
220	10931914	9211	577	NOT_RELEVANT
220	10934233	27613	973	NOT_RELEVANT
220	10934233	38807	452	NOT_RELEVANT
220	10952988	2079	3100	NOT_RELEVANT
220	10956618	70885	1461	NOT_RELEVANT
220	10964926	3011	3400	NOT_RELEVANT
220	10974028	63113	2333	NOT_RELEVANT
220	10976105	87937	2988	NOT_RELEVANT
220	10991944	66334	2338	NOT_RELEVANT
220	11001892	2574	3875	NOT_RELEVANT
220	11001892	33971	373	NOT_RELEVANT
220	11010965	7849	2623	NOT_RELEVANT
220	11013248	6605	1650	NOT_RELEVANT
220	11015434	63303	1708	NOT_RELEVANT
220	11018062	12457	3449	NOT_RELEVANT
220	11021929	859	3703	NOT_RELEVANT
220	11021929	4703	4248	NOT_RELEVANT
220	11021929	9544	2492	NOT_RELEVANT
220	11024037	68618	3907	NOT_RELEVANT
220	11024163	63059	1659	NOT_RELEVANT
220	11024163	64721	3102	NOT_RELEVANT
220	11024177	75172	1757	NOT_RELEVANT
220	11034994	60617	3824	NOT_RELEVANT
220	11042189	77865	932	NOT_RELEVANT
220	11058119	23433	1149	NOT_RELEVANT
220	11060308	65205	2421	NOT_RELEVANT
220	11063730	50305	1536	NOT_RELEVANT
220	11070049	10208	806	NOT_RELEVANT
220	11070059	692	3334	NOT_RELEVANT
220	11075818	25215	5862	NOT_RELEVANT
220	11076791	105650	1760	NOT_RELEVANT
220	11076950	68044	1380	NOT_RELEVANT
220	11076953	78278	902	NOT_RELEVANT
220	11076955	12095	2185	NOT_RELEVANT
220	11084032	9179	1094	NOT_RELEVANT
220	11104756	67653	2455	NOT_RELEVANT
220	11104775	0	813	NOT_RELEVANT
220	11104775	84343	1095	NOT_RELEVANT
220	11108722	5936	1446	NOT_RELEVANT
220	11114311	6363	925	NOT_RELEVANT
220	11116146	14984	2463	NOT_RELEVANT
220	11118441	6802	2012	NOT_RELEVANT
220	11120766	5768	2260	NOT_RELEVANT
220	11124955	43467	6089	NOT_RELEVANT
220	11133984	76519	1513	NOT_RELEVANT
220	11134016	72348	1118	NOT_RELEVANT
220	11134016	75290	1319	NOT_RELEVANT
220	11134032	44534	263	NOT_RELEVANT
220	11134041	35063	1668	NOT_RELEVANT
220	11139605	4596	3315	NOT_RELEVANT
220	11139626	82529	1483	NOT_RELEVANT
220	11148214	2385	3142	NOT_RELEVANT
220	11148216	0	504	NOT_RELEVANT
220	11152474	40630	788	NOT_RELEVANT
220	11152474	45547	1421	NOT_RELEVANT
220	11152474	67030	1072	NOT_RELEVANT
220	11152474	68123	1420	NOT_RELEVANT
220	11152670	7858	2209	NOT_RELEVANT
220	11157055	64060	2358	NOT_RELEVANT
220	11157486	67828	4863	NOT_RELEVANT
220	11158343	1393	3849	NOT_RELEVANT
220	11158343	157681	452	NOT_RELEVANT
220	11160929	58959	1843	NOT_RELEVANT
220	11230538	77133	150	NOT_RELEVANT
220	11238103	101523	2228	NOT_RELEVANT
220	11250934	7384	1784	NOT_RELEVANT
220	11266435	19640	2212	NOT_RELEVANT
220	11266560	3521	2056	NOT_RELEVANT
220	11272147	10510	1829	NOT_RELEVANT
220	11272147	58809	1687	NOT_RELEVANT
220	11278620	4967	1764	NOT_RELEVANT
220	11278765	10695	4451	NOT_RELEVANT
220	11278786	2922	3208	NOT_RELEVANT
220	11279040	5342	707	NOT_RELEVANT
220	11279053	41930	1997	NOT_RELEVANT
220	11279107	5655	1198	NOT_RELEVANT
220	11279118	2133	2818	NOT_RELEVANT
220	11289034	36463	2017	NOT_RELEVANT
220	11297525	2821	3547	NOT_RELEVANT
220	11299208	40075	4231	NOT_RELEVANT
220	11303029	67633	1361	NOT_RELEVANT
220	11304554	43307	2990	NOT_RELEVANT
220	11306562	8592	4047	NOT_RELEVANT
220	11309395	52892	2999	NOT_RELEVANT
220	11309402	6139	8525	NOT_RELEVANT
220	11328882	44629	1919	NOT_RELEVANT
220	11337503	76625	3422	NOT_RELEVANT
220	11342430	90829	424	NOT_RELEVANT
220	11342540	64797	1031	NOT_RELEVANT
220	11342540	68708	654	NOT_RELEVANT
220	11350732	47600	2092	NOT_RELEVANT
220	11350970	55217	2084	NOT_RELEVANT
220	11352926	15482	2428	NOT_RELEVANT
220	11352926	24237	2411	NOT_RELEVANT
220	11352926	36592	2402	NOT_RELEVANT
220	11369646	75681	1595	NOT_RELEVANT
220	11369707	37579	3617	NOT_RELEVANT
220	11369740	25285	1709	NOT_RELEVANT
220	11376162	60790	2706	NOT_RELEVANT
220	11376162	65813	624	NOT_RELEVANT
220	11381082	100754	1287	NOT_RELEVANT
220	11389009	25062	1321	NOT_RELEVANT
220	11458001	74121	362	NOT_RELEVANT
220	11459782	52098	2097	NOT_RELEVANT
220	11468144	95629	9435	NOT_RELEVANT
220	11481388	38718	1173	NOT_RELEVANT
220	11487569	17375	1345	NOT_RELEVANT
220	11487569	36289	1323	NOT_RELEVANT
220	11487569	37615	726	NOT_RELEVANT
220	11487569	40721	1410	NOT_RELEVANT
220	11517157	4697	2406	NOT_RELEVANT
220	11517158	0	367	NOT_RELEVANT
220	11517171	56263	27216	NOT_RELEVANT
220	11520793	56840	2497	NOT_RELEVANT
220	11520805	43225	2795	NOT_RELEVANT
220	11546750	4206	2604	NOT_RELEVANT
220	11546750	47225	1124	NOT_RELEVANT
220	11549619	99368	343	NOT_RELEVANT
220	11551987	85934	427	NOT_RELEVANT
220	11557505	27641	1162	NOT_RELEVANT
220	11557582	86210	1596	NOT_RELEVANT
220	11557805	461	4574	NOT_RELEVANT
220	11557805	10151	2266	NOT_RELEVANT
220	11557805	78791	1410	NOT_RELEVANT
220	11557805	82620	2913	NOT_RELEVANT
220	11557805	97592	4148	NOT_RELEVANT
220	11557805	101743	3168	NOT_RELEVANT
220	11557805	106802	1163	NOT_RELEVANT
220	11557805	107968	4489	NOT_RELEVANT
220	11557805	156691	2318	NOT_RELEVANT
220	11557806	44078	1947	NOT_RELEVANT
220	11557806	96241	480	NOT_RELEVANT
220	11557808	13670	2884	NOT_RELEVANT
220	11557809	563	2849	NOT_RELEVANT
220	11559761	11254	847	NOT_RELEVANT
220	11571312	79174	483	NOT_RELEVANT
220	11581111	14528	435	NOT_RELEVANT
220	11581311	68656	414	NOT_RELEVANT
220	11585853	72085	1209	NOT_RELEVANT
220	11592940	44393	2739	NOT_RELEVANT
220	11597902	54897	2471	NOT_RELEVANT
220	11600432	74728	1118	NOT_RELEVANT
220	11600708	98775	561	NOT_RELEVANT
220	11600710	7992	1723	NOT_RELEVANT
220	11673477	69867	2030	NOT_RELEVANT
220	11675384	66845	1042	NOT_RELEVANT
220	11677229	4390	3671	NOT_RELEVANT
220	11691917	3490	2669	NOT_RELEVANT
220	11694537	7283	1575	NOT_RELEVANT
220	11694538	77058	10252	NOT_RELEVANT
220	11706007	2571	3732	NOT_RELEVANT
220	11706007	12386	1953	NOT_RELEVANT
220	11706007	62179	654	NOT_RELEVANT
220	11706007	86245	2866	NOT_RELEVANT
220	11706007	89132	512	NOT_RELEVANT
220	11706023	102967	4428	NOT_RELEVANT
220	11711537	9162	768	NOT_RELEVANT
220	11711537	73534	1961	NOT_RELEVANT
220	11719514	47931	2188	NOT_RELEVANT
220	11719590	88635	455	NOT_RELEVANT
220	11724779	14101	2501	NOT_RELEVANT
220	11724812	2797	1664	NOT_RELEVANT
220	11724812	32951	3110	NOT_RELEVANT
220	11729187	2173	2825	NOT_RELEVANT
220	11729187	11946	2829	NOT_RELEVANT
220	11729187	86036	2450	NOT_RELEVANT
220	11733503	80936	3092	NOT_RELEVANT
220	11739264	36683	730	NOT_RELEVANT
220	11739387	91148	742	NOT_RELEVANT
220	11741963	2403	3025	NOT_RELEVANT
220	11744739	44686	2640	NOT_RELEVANT
220	11751911	10976	5462	NOT_RELEVANT
220	11752187	113279	349	NOT_RELEVANT
220	11756319	46329	1719	NOT_RELEVANT
220	11773444	84487	1069	NOT_RELEVANT
220	11773596	0	1170	NOT_RELEVANT
220	11777928	93475	1535	NOT_RELEVANT
220	11777936	90121	425	NOT_RELEVANT
220	11782458	58641	1792	NOT_RELEVANT
220	11782494	173930	431	NOT_RELEVANT
220	11788585	2132	3258	NOT_RELEVANT
220	11788585	53543	1979	NOT_RELEVANT
220	11788585	80534	2612	NOT_RELEVANT
220	11792879	27388	2132	NOT_RELEVANT
220	11801590	69329	2791	NOT_RELEVANT
220	11801594	75278	6231	NOT_RELEVANT
220	11801747	4477	4622	NOT_RELEVANT
220	11801747	100892	461	NOT_RELEVANT
220	11806976	112344	1277	NOT_RELEVANT
220	11812784	77286	1170	NOT_RELEVANT
220	11812835	61465	2112	NOT_RELEVANT
220	11812854	51095	876	NOT_RELEVANT
220	11827958	73930	2264	NOT_RELEVANT
220	11830593	73628	2762	NOT_RELEVANT
220	11834503	6838	1547	NOT_RELEVANT
220	11834746	67357	4304	NOT_RELEVANT
220	11839777	53311	1067	NOT_RELEVANT
220	11842127	10229	4011	NOT_RELEVANT
220	11847209	74461	26790	NOT_RELEVANT
220	11854178	59480	1517	NOT_RELEVANT
220	11856753	67407	3371	NOT_RELEVANT
220	11861265	60379	1401	NOT_RELEVANT
220	11861295	7564	2476	NOT_RELEVANT
220	11861536	8759	1558	NOT_RELEVANT
220	11867639	12623	1807	NOT_RELEVANT
220	11877264	7966	905	NOT_RELEVANT
220	11877416	7810	1922	NOT_RELEVANT
220	11880375	50057	1210	NOT_RELEVANT
220	11884525	14724	3660	NOT_RELEVANT
220	11891221	38621	588	NOT_RELEVANT
220	11893733	111564	2881	NOT_RELEVANT
220	11897790	56503	1874	NOT_RELEVANT
220	11907050	72060	288	NOT_RELEVANT
220	11912205	12626	1364	NOT_RELEVANT
220	11916969	57777	1338	NOT_RELEVANT
220	11925447	78524	1366	NOT_RELEVANT
220	11929862	58574	1788	NOT_RELEVANT
220	11934863	5842	3262	NOT_RELEVANT
220	11943777	10069	2294	NOT_RELEVANT
220	11961173	3482	703	NOT_RELEVANT
220	11961173	4188	557	NOT_RELEVANT
220	11961173	4886	3168	NOT_RELEVANT
220	11961173	12280	482	NOT_RELEVANT
220	11961173	34959	1749	NOT_RELEVANT
220	11961173	37904	735	NOT_RELEVANT
220	11964413	58377	1834	NOT_RELEVANT
220	11971875	627	3023	NOT_RELEVANT
220	11972330	50250	1447	NOT_RELEVANT
220	11976355	105959	351	NOT_RELEVANT
220	11986217	49823	3556	NOT_RELEVANT
220	12016218	60109	3908	NOT_RELEVANT
220	12032148	69181	3152	NOT_RELEVANT
220	12039884	22977	664	NOT_RELEVANT
220	12045230	65235	2067	NOT_RELEVANT
220	12045238	63040	2531	NOT_RELEVANT
220	12048196	65818	2585	NOT_RELEVANT
220	12065593	67891	1927	NOT_RELEVANT
220	12072434	2122	3015	NOT_RELEVANT
220	12080066	63056	658	NOT_RELEVANT
220	12080074	8358	884	NOT_RELEVANT
220	12091346	19644	950	NOT_RELEVANT
220	12121982	65320	2694	NOT_RELEVANT
220	12122029	8377	3055	NOT_RELEVANT
220	12122029	60926	1008	NOT_RELEVANT
220	12133829	65341	529	NOT_RELEVANT
220	12138087	68347	1542	NOT_RELEVANT
220	12140315	67068	3958	NOT_RELEVANT
220	12163487	9805	3446	NOT_RELEVANT
220	12163500	40668	3015	NOT_RELEVANT
220	12167605	2393	1520	NOT_RELEVANT
220	12176997	36833	1333	NOT_RELEVANT
220	12177149	27027	4874	NOT_RELEVANT
220	12183389	42928	551	NOT_RELEVANT
220	12183515	94250	1953	NOT_RELEVANT
220	12185078	6252	1532	NOT_RELEVANT
220	12186868	15212	1341	NOT_RELEVANT
220	12196545	81163	1616	NOT_RELEVANT
220	12198092	101354	3493	NOT_RELEVANT
220	12200372	64319	2240	NOT_RELEVANT
220	12200383	61600	2009	NOT_RELEVANT
220	12202489	73834	2247	NOT_RELEVANT
220	12202772	44813	987	NOT_RELEVANT
220	12221071	103072	477	NOT_RELEVANT
220	12235376	40016	2337	NOT_RELEVANT
220	12235377	83534	549	NOT_RELEVANT
220	12351388	80267	6713	NOT_RELEVANT
220	12393419	52727	3114	NOT_RELEVANT
220	12393425	50278	831	NOT_RELEVANT
220	12393539	66303	1296	NOT_RELEVANT
220	12393549	22044	556	NOT_RELEVANT
220	12393652	67737	2859	NOT_RELEVANT
220	12407104	42541	2000	NOT_RELEVANT
220	12414799	11040	3286	NOT_RELEVANT
220	12417593	8441	1790	NOT_RELEVANT
220	12424242	44025	1355	NOT_RELEVANT
220	12426314	2380	3655	NOT_RELEVANT
220	12426314	6038	4925	NOT_RELEVANT
220	12432007	72661	246	NOT_RELEVANT
220	12433691	9478	1204	NOT_RELEVANT
220	12433692	34996	2730	NOT_RELEVANT
220	12433996	62870	2585	NOT_RELEVANT
220	12446687	71627	2049	NOT_RELEVANT
220	12446695	51111	2973	NOT_RELEVANT
220	12456874	47579	1144	NOT_RELEVANT
220	12460988	86361	319	NOT_RELEVANT
220	12464615	11602	2992	NOT_RELEVANT
220	12464620	7744	713	NOT_RELEVANT
220	12464621	65532	2346	NOT_RELEVANT
220	12468538	6585	5129	NOT_RELEVANT
220	12471032	5750	2586	NOT_RELEVANT
220	12473690	93324	319	NOT_RELEVANT
220	12480945	28117	3672	NOT_RELEVANT
220	12482876	6707	1721	NOT_RELEVANT
220	12493751	51932	1605	NOT_RELEVANT
220	12496267	39621	874	NOT_RELEVANT
220	12511567	54757	2879	NOT_RELEVANT
220	12514169	39337	3361	NOT_RELEVANT
220	12527784	48349	2191	NOT_RELEVANT
220	12529250	89188	1435	NOT_RELEVANT
220	12543869	17933	2425	NOT_RELEVANT
220	12551898	44733	2211	NOT_RELEVANT
220	12551909	956	1444	NOT_RELEVANT
220	12551925	0	1194	NOT_RELEVANT
220	12554785	96148	931	NOT_RELEVANT
220	12571280	5354	5396	NOT_RELEVANT
220	12582159	50096	4612	NOT_RELEVANT
220	12598686	82045	293	NOT_RELEVANT
220	12600984	35237	5677	NOT_RELEVANT
220	12604595	61946	2654	NOT_RELEVANT
220	12609830	3156	2470	NOT_RELEVANT
220	12621022	5659	2209	NOT_RELEVANT
220	12623836	25083	1719	NOT_RELEVANT
220	12637520	85052	2806	NOT_RELEVANT
220	12646557	6619	1358	NOT_RELEVANT
220	12654995	33549	339	NOT_RELEVANT
220	12655005	47472	1417	NOT_RELEVANT
220	12655037	80817	2902	NOT_RELEVANT
220	12668664	68560	1012	NOT_RELEVANT
220	12668729	71767	2522	NOT_RELEVANT
220	12676962	7643	2403	NOT_RELEVANT
220	12682060	7727	1053	NOT_RELEVANT
220	12697660	125252	1160	NOT_RELEVANT
220	12697746	64570	449	NOT_RELEVANT
220	12700136	54310	1461	NOT_RELEVANT
220	12704196	12404	1164	NOT_RELEVANT
220	12704200	886	2965	NOT_RELEVANT
220	12704200	8324	1561	NOT_RELEVANT
220	12704200	69763	2014	NOT_RELEVANT
220	12714524	27255	1642	NOT_RELEVANT
220	12714524	35375	2334	NOT_RELEVANT
220	12724323	54869	1673	NOT_RELEVANT
220	12730052	64400	1191	NOT_RELEVANT
220	12732625	5057	2804	NOT_RELEVANT
220	12736186	35004	2581	NOT_RELEVANT
220	12736186	111920	3784	NOT_RELEVANT
220	12736311	43940	3650	NOT_RELEVANT
220	12777506	33278	294	NOT_RELEVANT
220	12777642	47110	1900	NOT_RELEVANT
220	12788785	1089	3406	NOT_RELEVANT
220	12788785	20353	2110	NOT_RELEVANT
220	12788785	30014	1488	NOT_RELEVANT
220	12788785	31505	5222	NOT_RELEVANT
220	12788785	36730	2619	NOT_RELEVANT
220	12788785	41563	3631	NOT_RELEVANT
220	12788785	68245	6526	NOT_RELEVANT
220	12788785	74774	3516	NOT_RELEVANT
220	12788785	79557	5196	NOT_RELEVANT
220	12799444	53417	1080	NOT_RELEVANT
220	12807730	7365	1337	NOT_RELEVANT
220	12810538	12466	2214	NOT_RELEVANT
220	12810876	55881	1599	NOT_RELEVANT
220	12824382	10110	1405	NOT_RELEVANT
220	12829604	88377	402	NOT_RELEVANT
220	12847084	11059	1217	NOT_RELEVANT
220	12885968	127478	415	NOT_RELEVANT
220	12913112	381	365	NOT_RELEVANT
220	12913112	93936	318	NOT_RELEVANT
220	12913112	105719	358	NOT_RELEVANT
220	12917470	34360	449	NOT_RELEVANT
220	12933347	46818	1488	NOT_RELEVANT
220	12933667	1147	3312	NOT_RELEVANT
220	12947008	20997	1092	NOT_RELEVANT
220	12948935	572	3155	NOT_RELEVANT
220	12949169	61834	355	NOT_RELEVANT
220	12952931	34702	2145	NOT_RELEVANT
220	12960022	17023	971	NOT_RELEVANT
220	12965894	607	2005	NOT_RELEVANT
220	14504081	64431	1396	NOT_RELEVANT
220	14504268	88098	277	NOT_RELEVANT
220	14514716	4575	3415	NOT_RELEVANT
220	14523115	55495	2053	RELEVANT
220	14551133	43667	1247	NOT_RELEVANT
220	14551133	46482	917	NOT_RELEVANT
